Nome da Origem;Data;Temp. Ins. (C)
temperatura.csv;16/02/2022;20.6
temperatura.csv;15/02/2022;21.8
temperatura.csv;16/02/2022;20
temperatura.csv;16/02/2022;21.1
temperatura.csv;16/02/2022;21.1
temperatura.csv;16/02/2022;20.8
temperatura.csv;16/02/2022;24.5
temperatura.csv;16/02/2022;23.8
temperatura.csv;16/02/2022;18.2
temperatura.csv;16/02/2022;19.1
temperatura.csv;16/02/2022;19.3
temperatura.csv;16/02/2022;19.7
temperatura.csv;15/02/2022;22.1
temperatura.csv;15/02/2022;18.4
temperatura.csv;15/02/2022;19.2
temperatura.csv;15/02/2022;21
temperatura.csv;15/02/2022;18.9
temperatura.csv;15/02/2022;17.5
temperatura.csv;15/02/2022;17.6
temperatura.csv;15/02/2022;18.3
temperatura.csv;15/02/2022;18.6
temperatura.csv;15/02/2022;23.9
temperatura.csv;15/02/2022;22.1
temperatura.csv;15/02/2022;23.3
temperatura.csv;15/02/2022;23.5
temperatura.csv;15/02/2022;26.1
temperatura.csv;15/02/2022;24.9
temperatura.csv;15/02/2022;23.3
temperatura.csv;15/02/2022;25.7
temperatura.csv;16/02/2022;19.2
temperatura.csv;17/02/2022;22.8
temperatura.csv;17/02/2022;22.6
temperatura.csv;17/02/2022;21.4
temperatura.csv;17/02/2022;20.4
temperatura.csv;17/02/2022;18.1
temperatura.csv;17/02/2022;18.4
temperatura.csv;17/02/2022;20.5
temperatura.csv;17/02/2022;18.7
temperatura.csv;17/02/2022;17.9
temperatura.csv;17/02/2022;17.6
temperatura.csv;18/02/2022;17.4
temperatura.csv;17/02/2022;17.6
temperatura.csv;17/02/2022;19.4
temperatura.csv;17/02/2022;23.2
temperatura.csv;17/02/2022;18.5
temperatura.csv;17/02/2022;20.7
temperatura.csv;17/02/2022;18.7
temperatura.csv;16/02/2022;24.3
temperatura.csv;16/02/2022;25.9
temperatura.csv;16/02/2022;21.3
temperatura.csv;16/02/2022;22.4
temperatura.csv;16/02/2022;21.7
temperatura.csv;16/02/2022;20.6
temperatura.csv;16/02/2022;25.1
temperatura.csv;16/02/2022;22.5
temperatura.csv;17/02/2022;18.7
temperatura.csv;17/02/2022;19.3
temperatura.csv;17/02/2022;18.8
temperatura.csv;17/02/2022;18.7
temperatura.csv;17/02/2022;20
temperatura.csv;17/02/2022;21.1
temperatura.csv;17/02/2022;19.2
temperatura.csv;17/02/2022;19.9
temperatura.csv;20/02/2022;22.1
temperatura.csv;24/02/2022;24.5
temperatura.csv;24/02/2022;22.2
temperatura.csv;24/02/2022;26.4
temperatura.csv;24/02/2022;25.3
temperatura.csv;24/02/2022;21.4
temperatura.csv;24/02/2022;18.4
temperatura.csv;24/02/2022;24.4
temperatura.csv;24/02/2022;24.3
temperatura.csv;25/02/2022;21.5
temperatura.csv;24/02/2022;21.9
temperatura.csv;25/02/2022;19.7
temperatura.csv;25/02/2022;20.5
temperatura.csv;24/02/2022;24.5
temperatura.csv;24/02/2022;25.5
temperatura.csv;24/02/2022;22
temperatura.csv;24/02/2022;23.6
temperatura.csv;24/02/2022;18.2
temperatura.csv;23/02/2022;20.8
temperatura.csv;23/02/2022;23.5
temperatura.csv;24/02/2022;19.3
temperatura.csv;24/02/2022;19.7
temperatura.csv;23/02/2022;26.6
temperatura.csv;23/02/2022;25.9
temperatura.csv;23/02/2022;25.1
temperatura.csv;23/02/2022;27.1
temperatura.csv;24/02/2022;17.8
temperatura.csv;24/02/2022;17.7
temperatura.csv;24/02/2022;16.8
temperatura.csv;24/02/2022;17.5
temperatura.csv;24/02/2022;19.1
temperatura.csv;24/02/2022;18.8
temperatura.csv;24/02/2022;19.2
temperatura.csv;24/02/2022;18.8
temperatura.csv;25/02/2022;18.5
temperatura.csv;26/02/2022;22.1
temperatura.csv;26/02/2022;22.6
temperatura.csv;26/02/2022;21.3
temperatura.csv;26/02/2022;21.6
temperatura.csv;25/02/2022;25.6
temperatura.csv;25/02/2022;26.7
temperatura.csv;26/02/2022;23.9
temperatura.csv;25/02/2022;24.6
temperatura.csv;26/02/2022;20.3
temperatura.csv;26/02/2022;18.7
temperatura.csv;26/02/2022;22.8
temperatura.csv;26/02/2022;21.3
temperatura.csv;26/02/2022;20.5
temperatura.csv;26/02/2022;20.9
temperatura.csv;26/02/2022;18.7
temperatura.csv;26/02/2022;20
temperatura.csv;25/02/2022;26.8
temperatura.csv;25/02/2022;16.3
temperatura.csv;25/02/2022;17.4
temperatura.csv;25/02/2022;22.2
temperatura.csv;25/02/2022;19.1
temperatura.csv;25/02/2022;17.9
temperatura.csv;25/02/2022;17.8
temperatura.csv;25/02/2022;18.6
temperatura.csv;25/02/2022;17.5
temperatura.csv;25/02/2022;28.9
temperatura.csv;25/02/2022;27.7
temperatura.csv;25/02/2022;28.8
temperatura.csv;25/02/2022;28.7
temperatura.csv;25/02/2022;25.3
temperatura.csv;25/02/2022;24
temperatura.csv;25/02/2022;27
temperatura.csv;25/02/2022;26
temperatura.csv;23/02/2022;27.4
temperatura.csv;21/02/2022;19.2
temperatura.csv;21/02/2022;24.4
temperatura.csv;21/02/2022;19.9
temperatura.csv;21/02/2022;19.5
temperatura.csv;21/02/2022;23.6
temperatura.csv;21/02/2022;25
temperatura.csv;21/02/2022;24.9
temperatura.csv;21/02/2022;21.7
temperatura.csv;22/02/2022;18.4
temperatura.csv;22/02/2022;18.5
temperatura.csv;22/02/2022;17.8
temperatura.csv;22/02/2022;18.2
temperatura.csv;22/02/2022;19.6
temperatura.csv;21/02/2022;19.5
temperatura.csv;22/02/2022;18.9
temperatura.csv;22/02/2022;19.7
temperatura.csv;21/02/2022;24.6
temperatura.csv;21/02/2022;18.4
temperatura.csv;21/02/2022;19
temperatura.csv;21/02/2022;18.6
temperatura.csv;21/02/2022;19
temperatura.csv;20/02/2022;19.7
temperatura.csv;20/02/2022;20.3
temperatura.csv;21/02/2022;19
temperatura.csv;21/02/2022;19.4
temperatura.csv;21/02/2022;20.3
temperatura.csv;21/02/2022;19.2
temperatura.csv;21/02/2022;23.6
temperatura.csv;21/02/2022;21.3
temperatura.csv;21/02/2022;18.9
temperatura.csv;21/02/2022;18.7
temperatura.csv;21/02/2022;18.9
temperatura.csv;21/02/2022;18.9
temperatura.csv;22/02/2022;17.9
temperatura.csv;23/02/2022;18.8
temperatura.csv;23/02/2022;20
temperatura.csv;23/02/2022;18.8
temperatura.csv;23/02/2022;18.8
temperatura.csv;23/02/2022;19.9
temperatura.csv;23/02/2022;20
temperatura.csv;23/02/2022;19.7
temperatura.csv;23/02/2022;19.7
temperatura.csv;23/02/2022;24.9
temperatura.csv;23/02/2022;24.9
temperatura.csv;23/02/2022;26.1
temperatura.csv;23/02/2022;26.2
temperatura.csv;23/02/2022;19.8
temperatura.csv;23/02/2022;18.7
temperatura.csv;23/02/2022;23.1
temperatura.csv;23/02/2022;22.1
temperatura.csv;23/02/2022;20.9
temperatura.csv;22/02/2022;22.8
temperatura.csv;22/02/2022;21.4
temperatura.csv;22/02/2022;26.2
temperatura.csv;22/02/2022;24.8
temperatura.csv;22/02/2022;17.7
temperatura.csv;22/02/2022;17.8
temperatura.csv;22/02/2022;19.5
temperatura.csv;22/02/2022;18.1
temperatura.csv;22/02/2022;20.4
temperatura.csv;22/02/2022;21.4
temperatura.csv;22/02/2022;21
temperatura.csv;22/02/2022;21.1
temperatura.csv;22/02/2022;28
temperatura.csv;22/02/2022;27
temperatura.csv;22/02/2022;24.9
temperatura.csv;22/02/2022;26.5
temperatura.csv;24/03/2022;20.9
temperatura.csv;24/03/2022;21.8
temperatura.csv;25/03/2022;22.2
temperatura.csv;25/03/2022;21.7
temperatura.csv;24/03/2022;26.5
temperatura.csv;24/03/2022;26.6
temperatura.csv;24/03/2022;23.4
temperatura.csv;24/03/2022;25.1
temperatura.csv;25/03/2022;17.2
temperatura.csv;25/03/2022;17.6
temperatura.csv;25/03/2022;16.7
temperatura.csv;25/03/2022;17
temperatura.csv;25/03/2022;21.2
temperatura.csv;25/03/2022;21.6
temperatura.csv;25/03/2022;18.6
temperatura.csv;25/03/2022;20.9
temperatura.csv;24/03/2022;26.9
temperatura.csv;24/03/2022;19.9
temperatura.csv;24/03/2022;20
temperatura.csv;24/03/2022;18.6
temperatura.csv;24/03/2022;19
temperatura.csv;24/03/2022;20.9
temperatura.csv;24/03/2022;21.2
temperatura.csv;24/03/2022;20.2
temperatura.csv;24/03/2022;20.4
temperatura.csv;24/03/2022;25.1
temperatura.csv;24/03/2022;23.9
temperatura.csv;24/03/2022;26.3
temperatura.csv;24/03/2022;26.8
temperatura.csv;24/03/2022;20.1
temperatura.csv;24/03/2022;18.9
temperatura.csv;24/03/2022;22.3
temperatura.csv;24/03/2022;21.4
temperatura.csv;25/03/2022;18.1
temperatura.csv;26/03/2022;17
temperatura.csv;26/03/2022;17.4
temperatura.csv;26/03/2022;23.4
temperatura.csv;26/03/2022;19.3
temperatura.csv;26/03/2022;17.7
temperatura.csv;26/03/2022;18.9
temperatura.csv;26/03/2022;17.4
temperatura.csv;26/03/2022;18.1
temperatura.csv;26/03/2022;28.8
temperatura.csv;26/03/2022;27.5
temperatura.csv;26/03/2022;29
temperatura.csv;26/03/2022;28.4
temperatura.csv;26/03/2022;25.6
temperatura.csv;26/03/2022;24.6
temperatura.csv;26/03/2022;27.5
temperatura.csv;26/03/2022;26
temperatura.csv;26/03/2022;20.3
temperatura.csv;25/03/2022;27.5
temperatura.csv;25/03/2022;27.2
temperatura.csv;25/03/2022;28.9
temperatura.csv;25/03/2022;28.4
temperatura.csv;25/03/2022;23.6
temperatura.csv;25/03/2022;22.3
temperatura.csv;25/03/2022;23.9
temperatura.csv;25/03/2022;24.8
temperatura.csv;26/03/2022;21.6
temperatura.csv;25/03/2022;21.1
temperatura.csv;26/03/2022;21.1
temperatura.csv;26/03/2022;20.9
temperatura.csv;25/03/2022;24.5
temperatura.csv;25/03/2022;25.8
temperatura.csv;25/03/2022;22.9
temperatura.csv;25/03/2022;23.2
temperatura.csv;24/03/2022;21.8
temperatura.csv;22/03/2022;20.7
temperatura.csv;22/03/2022;21.1
temperatura.csv;22/03/2022;20.4
temperatura.csv;22/03/2022;20.7
temperatura.csv;21/03/2022;23.3
temperatura.csv;21/03/2022;24.4
temperatura.csv;22/03/2022;21.7
temperatura.csv;22/03/2022;22.6
temperatura.csv;22/03/2022;20
temperatura.csv;22/03/2022;18.3
temperatura.csv;22/03/2022;21.3
temperatura.csv;22/03/2022;20.8
temperatura.csv;22/03/2022;18.6
temperatura.csv;22/03/2022;19.5
temperatura.csv;22/03/2022;17.9
temperatura.csv;22/03/2022;18.2
temperatura.csv;21/03/2022;25.3
temperatura.csv;21/03/2022;18.8
temperatura.csv;21/03/2022;15.8
temperatura.csv;21/03/2022;23.2
temperatura.csv;21/03/2022;21.6
temperatura.csv;21/03/2022;16
temperatura.csv;21/03/2022;16.5
temperatura.csv;21/03/2022;15.6
temperatura.csv;21/03/2022;16.1
temperatura.csv;21/03/2022;27.7
temperatura.csv;21/03/2022;27.4
temperatura.csv;21/03/2022;25.9
temperatura.csv;21/03/2022;27.7
temperatura.csv;21/03/2022;24.8
temperatura.csv;21/03/2022;24.2
temperatura.csv;21/03/2022;26.7
temperatura.csv;21/03/2022;25.9
temperatura.csv;22/03/2022;22.7
temperatura.csv;23/03/2022;21.3
temperatura.csv;23/03/2022;20.1
temperatura.csv;23/03/2022;23.6
temperatura.csv;23/03/2022;22.9
temperatura.csv;23/03/2022;17.5
temperatura.csv;23/03/2022;17.8
temperatura.csv;23/03/2022;18.5
temperatura.csv;23/03/2022;17.9
temperatura.csv;23/03/2022;24.6
temperatura.csv;23/03/2022;25.9
temperatura.csv;23/03/2022;22.3
temperatura.csv;23/03/2022;23.4
temperatura.csv;23/03/2022;26.4
temperatura.csv;23/03/2022;25.1
temperatura.csv;23/03/2022;27.4
temperatura.csv;23/03/2022;26.8
temperatura.csv;23/03/2022;18.4
temperatura.csv;22/03/2022;25.8
temperatura.csv;22/03/2022;26.5
temperatura.csv;22/03/2022;23.1
temperatura.csv;22/03/2022;24.4
temperatura.csv;22/03/2022;24.7
temperatura.csv;22/03/2022;24
temperatura.csv;22/03/2022;26.5
temperatura.csv;22/03/2022;25.5
temperatura.csv;23/03/2022;19.8
temperatura.csv;23/03/2022;20.1
temperatura.csv;23/03/2022;18.9
temperatura.csv;23/03/2022;19.3
temperatura.csv;23/03/2022;21.6
temperatura.csv;22/03/2022;22.2
temperatura.csv;23/03/2022;20.5
temperatura.csv;23/03/2022;21.3
temperatura.csv;26/03/2022;27.8
temperatura.csv;30/03/2022;27.4
temperatura.csv;30/03/2022;26.7
temperatura.csv;30/03/2022;29.1
temperatura.csv;30/03/2022;26.6
temperatura.csv;30/03/2022;23
temperatura.csv;30/03/2022;21
temperatura.csv;30/03/2022;24.8
temperatura.csv;30/03/2022;24.6
temperatura.csv;30/03/2022;21.8
temperatura.csv;30/03/2022;23.4
temperatura.csv;31/03/2022;20.8
temperatura.csv;31/03/2022;20.3
temperatura.csv;30/03/2022;28.3
temperatura.csv;30/03/2022;29.1
temperatura.csv;30/03/2022;24.3
temperatura.csv;30/03/2022;26.7
temperatura.csv;30/03/2022;19.4
temperatura.csv;29/03/2022;24.7
temperatura.csv;29/03/2022;25.7
temperatura.csv;30/03/2022;22.7
temperatura.csv;29/03/2022;23.9
temperatura.csv;29/03/2022;28.4
temperatura.csv;29/03/2022;27.9
temperatura.csv;29/03/2022;26.7
temperatura.csv;29/03/2022;28.2
temperatura.csv;30/03/2022;18.8
temperatura.csv;30/03/2022;20
temperatura.csv;30/03/2022;19
temperatura.csv;30/03/2022;20
temperatura.csv;30/03/2022;22.3
temperatura.csv;30/03/2022;22.7
temperatura.csv;30/03/2022;18.4
temperatura.csv;30/03/2022;21.5
temperatura.csv;31/03/2022;19.1
temperatura.csv;01/04/2022;19.9
temperatura.csv;01/04/2022;21
temperatura.csv;01/04/2022;19
temperatura.csv;01/04/2022;19
temperatura.csv;31/03/2022;26.8
temperatura.csv;31/03/2022;28.4
temperatura.csv;31/03/2022;23.8
temperatura.csv;31/03/2022;25.5
temperatura.csv;01/04/2022;16.8
temperatura.csv;01/04/2022;16.5
temperatura.csv;01/04/2022;22.9
temperatura.csv;01/04/2022;18.4
temperatura.csv;01/04/2022;18.3
temperatura.csv;01/04/2022;18.3
temperatura.csv;01/04/2022;17.3
temperatura.csv;01/04/2022;17
temperatura.csv;31/03/2022;29.1
temperatura.csv;31/03/2022;16.6
temperatura.csv;31/03/2022;17.6
temperatura.csv;31/03/2022;18
temperatura.csv;31/03/2022;16.6
temperatura.csv;31/03/2022;18.1
temperatura.csv;31/03/2022;18.7
temperatura.csv;31/03/2022;17.2
temperatura.csv;31/03/2022;18.2
temperatura.csv;31/03/2022;28.1
temperatura.csv;31/03/2022;27.7
temperatura.csv;31/03/2022;29.5
temperatura.csv;31/03/2022;29.1
temperatura.csv;31/03/2022;25.3
temperatura.csv;31/03/2022;23.5
temperatura.csv;31/03/2022;27.2
temperatura.csv;31/03/2022;26.1
temperatura.csv;29/03/2022;27.3
temperatura.csv;27/03/2022;28.5
temperatura.csv;27/03/2022;27.8
temperatura.csv;27/03/2022;26.8
temperatura.csv;27/03/2022;27.5
temperatura.csv;27/03/2022;27.7
temperatura.csv;27/03/2022;27.2
temperatura.csv;27/03/2022;29.4
temperatura.csv;27/03/2022;28.6
temperatura.csv;28/03/2022;22
temperatura.csv;28/03/2022;22.6
temperatura.csv;28/03/2022;19.1
temperatura.csv;28/03/2022;19.5
temperatura.csv;27/03/2022;24.6
temperatura.csv;27/03/2022;24.9
temperatura.csv;28/03/2022;23.7
temperatura.csv;28/03/2022;23.8
temperatura.csv;27/03/2022;25.8
temperatura.csv;27/03/2022;19.4
temperatura.csv;27/03/2022;20.7
temperatura.csv;27/03/2022;18.7
temperatura.csv;27/03/2022;19.5
temperatura.csv;26/03/2022;24.7
temperatura.csv;26/03/2022;26.1
temperatura.csv;27/03/2022;20.8
temperatura.csv;26/03/2022;21.7
temperatura.csv;27/03/2022;20.8
temperatura.csv;27/03/2022;19.3
temperatura.csv;27/03/2022;25.2
temperatura.csv;27/03/2022;22.8
temperatura.csv;27/03/2022;18.1
temperatura.csv;27/03/2022;18.5
temperatura.csv;27/03/2022;19.1
temperatura.csv;27/03/2022;19
temperatura.csv;28/03/2022;20.1
temperatura.csv;29/03/2022;22
temperatura.csv;29/03/2022;22.3
temperatura.csv;29/03/2022;21.8
temperatura.csv;29/03/2022;22.1
temperatura.csv;29/03/2022;23.2
temperatura.csv;29/03/2022;23.5
temperatura.csv;29/03/2022;22.7
temperatura.csv;29/03/2022;23.1
temperatura.csv;29/03/2022;24.9
temperatura.csv;29/03/2022;23.5
temperatura.csv;29/03/2022;26.8
temperatura.csv;29/03/2022;25.8
temperatura.csv;29/03/2022;20.6
temperatura.csv;29/03/2022;21.5
temperatura.csv;29/03/2022;22.2
temperatura.csv;29/03/2022;20.2
temperatura.csv;28/03/2022;24.1
temperatura.csv;28/03/2022;24.1
temperatura.csv;28/03/2022;23.1
temperatura.csv;28/03/2022;26.1
temperatura.csv;28/03/2022;25.7
temperatura.csv;28/03/2022;19
temperatura.csv;28/03/2022;19.4
temperatura.csv;28/03/2022;19.9
temperatura.csv;28/03/2022;17.3
temperatura.csv;28/03/2022;27.6
temperatura.csv;28/03/2022;27.6
temperatura.csv;28/03/2022;24.9
temperatura.csv;28/03/2022;25.8
temperatura.csv;28/03/2022;27.9
temperatura.csv;28/03/2022;26.9
temperatura.csv;28/03/2022;27.5
temperatura.csv;28/03/2022;27.2
temperatura.csv;21/03/2022;17.1
temperatura.csv;13/03/2022;25.2
temperatura.csv;13/03/2022;23.1
temperatura.csv;13/03/2022;26.1
temperatura.csv;13/03/2022;26
temperatura.csv;13/03/2022;19.7
temperatura.csv;13/03/2022;19.3
temperatura.csv;13/03/2022;22.1
temperatura.csv;13/03/2022;20.2
temperatura.csv;13/03/2022;21.1
temperatura.csv;13/03/2022;21.2
temperatura.csv;14/03/2022;19.6
temperatura.csv;14/03/2022;20.3
temperatura.csv;13/03/2022;20.6
temperatura.csv;13/03/2022;25.5
temperatura.csv;13/03/2022;22
temperatura.csv;13/03/2022;22.2
temperatura.csv;13/03/2022;19.3
temperatura.csv;12/03/2022;20.3
temperatura.csv;12/03/2022;22.3
temperatura.csv;13/03/2022;19.6
temperatura.csv;12/03/2022;20.2
temperatura.csv;12/03/2022;20.2
temperatura.csv;12/03/2022;18.9
temperatura.csv;12/03/2022;24.2
temperatura.csv;12/03/2022;22.5
temperatura.csv;13/03/2022;18.7
temperatura.csv;13/03/2022;19.2
temperatura.csv;13/03/2022;19.1
temperatura.csv;13/03/2022;19.5
temperatura.csv;13/03/2022;19.8
temperatura.csv;13/03/2022;19.9
temperatura.csv;13/03/2022;18.9
temperatura.csv;13/03/2022;19.1
temperatura.csv;14/03/2022;19.9
temperatura.csv;15/03/2022;19.5
temperatura.csv;15/03/2022;19.6
temperatura.csv;15/03/2022;19.2
temperatura.csv;15/03/2022;19.4
temperatura.csv;14/03/2022;22.8
temperatura.csv;14/03/2022;24.2
temperatura.csv;14/03/2022;20.1
temperatura.csv;14/03/2022;21
temperatura.csv;15/03/2022;19.7
temperatura.csv;15/03/2022;19.6
temperatura.csv;15/03/2022;19.9
temperatura.csv;15/03/2022;19.4
temperatura.csv;15/03/2022;19.1
temperatura.csv;15/03/2022;19.1
temperatura.csv;15/03/2022;19.1
temperatura.csv;15/03/2022;19.8
temperatura.csv;14/03/2022;23.6
temperatura.csv;14/03/2022;20.5
temperatura.csv;14/03/2022;19.8
temperatura.csv;14/03/2022;20.9
temperatura.csv;14/03/2022;19.7
temperatura.csv;14/03/2022;19.9
temperatura.csv;14/03/2022;19.6
temperatura.csv;14/03/2022;19.7
temperatura.csv;14/03/2022;19.8
temperatura.csv;14/03/2022;21.5
temperatura.csv;14/03/2022;21.5
temperatura.csv;14/03/2022;21.8
temperatura.csv;14/03/2022;20.3
temperatura.csv;14/03/2022;23.9
temperatura.csv;14/03/2022;22.4
temperatura.csv;14/03/2022;23
temperatura.csv;14/03/2022;23.8
temperatura.csv;12/03/2022;25.1
temperatura.csv;10/03/2022;27
temperatura.csv;10/03/2022;27.8
temperatura.csv;10/03/2022;24.6
temperatura.csv;10/03/2022;24.8
temperatura.csv;10/03/2022;27.7
temperatura.csv;10/03/2022;25.8
temperatura.csv;10/03/2022;27.8
temperatura.csv;10/03/2022;27.5
temperatura.csv;11/03/2022;20.3
temperatura.csv;11/03/2022;20.2
temperatura.csv;11/03/2022;19.1
temperatura.csv;11/03/2022;21.1
temperatura.csv;10/03/2022;23.9
temperatura.csv;10/03/2022;23.7
temperatura.csv;11/03/2022;21.8
temperatura.csv;11/03/2022;23.4
temperatura.csv;10/03/2022;25.1
temperatura.csv;10/03/2022;22.5
temperatura.csv;10/03/2022;22.5
temperatura.csv;10/03/2022;19.8
temperatura.csv;10/03/2022;19.1
temperatura.csv;09/03/2022;24.7
temperatura.csv;09/03/2022;25.8
temperatura.csv;10/03/2022;22.8
temperatura.csv;09/03/2022;23.7
temperatura.csv;10/03/2022;20.9
temperatura.csv;10/03/2022;19.5
temperatura.csv;10/03/2022;23.6
temperatura.csv;10/03/2022;22.1
temperatura.csv;10/03/2022;19
temperatura.csv;10/03/2022;17.2
temperatura.csv;10/03/2022;17.5
temperatura.csv;10/03/2022;19.3
temperatura.csv;11/03/2022;19.5
temperatura.csv;12/03/2022;19
temperatura.csv;12/03/2022;19.1
temperatura.csv;12/03/2022;19.9
temperatura.csv;12/03/2022;18.9
temperatura.csv;12/03/2022;19.3
temperatura.csv;12/03/2022;20
temperatura.csv;12/03/2022;20.2
temperatura.csv;12/03/2022;19
temperatura.csv;12/03/2022;24.9
temperatura.csv;12/03/2022;23.8
temperatura.csv;12/03/2022;25.2
temperatura.csv;12/03/2022;25.4
temperatura.csv;12/03/2022;19.6
temperatura.csv;12/03/2022;18.4
temperatura.csv;12/03/2022;21.9
temperatura.csv;12/03/2022;20.1
temperatura.csv;11/03/2022;19.8
temperatura.csv;11/03/2022;24.9
temperatura.csv;11/03/2022;23.1
temperatura.csv;11/03/2022;25.4
temperatura.csv;11/03/2022;25.7
temperatura.csv;11/03/2022;19.2
temperatura.csv;11/03/2022;19
temperatura.csv;11/03/2022;20.7
temperatura.csv;11/03/2022;19
temperatura.csv;11/03/2022;25.8
temperatura.csv;11/03/2022;26.1
temperatura.csv;11/03/2022;20.5
temperatura.csv;11/03/2022;21
temperatura.csv;11/03/2022;27.2
temperatura.csv;11/03/2022;28
temperatura.csv;11/03/2022;28.9
temperatura.csv;11/03/2022;27.6
temperatura.csv;15/03/2022;21.5
temperatura.csv;19/03/2022;17.7
temperatura.csv;19/03/2022;17.7
temperatura.csv;19/03/2022;17.5
temperatura.csv;19/03/2022;17.8
temperatura.csv;19/03/2022;18.6
temperatura.csv;19/03/2022;19.1
temperatura.csv;19/03/2022;18.3
temperatura.csv;19/03/2022;18.7
temperatura.csv;19/03/2022;26.6
temperatura.csv;19/03/2022;25.9
temperatura.csv;19/03/2022;28.1
temperatura.csv;19/03/2022;27.3
temperatura.csv;19/03/2022;21.8
temperatura.csv;19/03/2022;19.3
temperatura.csv;19/03/2022;24.1
temperatura.csv;19/03/2022;22.4
temperatura.csv;19/03/2022;19.9
temperatura.csv;18/03/2022;24.8
temperatura.csv;18/03/2022;22.4
temperatura.csv;18/03/2022;25.2
temperatura.csv;18/03/2022;25.5
temperatura.csv;18/03/2022;20
temperatura.csv;18/03/2022;20
temperatura.csv;18/03/2022;22.9
temperatura.csv;18/03/2022;23.4
temperatura.csv;18/03/2022;20.9
temperatura.csv;18/03/2022;22.8
temperatura.csv;19/03/2022;19.8
temperatura.csv;18/03/2022;22.1
temperatura.csv;18/03/2022;26.1
temperatura.csv;18/03/2022;26.6
temperatura.csv;18/03/2022;23.6
temperatura.csv;18/03/2022;21.2
temperatura.csv;19/03/2022;27.8
temperatura.csv;20/03/2022;28.1
temperatura.csv;20/03/2022;28.4
temperatura.csv;20/03/2022;28.5
temperatura.csv;20/03/2022;29.2
temperatura.csv;20/03/2022;25.5
temperatura.csv;20/03/2022;24
temperatura.csv;20/03/2022;27.4
temperatura.csv;20/03/2022;26.7
temperatura.csv;21/03/2022;22.3
temperatura.csv;21/03/2022;23.3
temperatura.csv;21/03/2022;18
temperatura.csv;21/03/2022;19.9
temperatura.csv;20/03/2022;26.5
temperatura.csv;20/03/2022;27.8
temperatura.csv;20/03/2022;23.9
temperatura.csv;20/03/2022;25.2
temperatura.csv;20/03/2022;22.1
temperatura.csv;20/03/2022;22.8
temperatura.csv;19/03/2022;23.3
temperatura.csv;20/03/2022;22
temperatura.csv;20/03/2022;22.5
temperatura.csv;19/03/2022;27.3
temperatura.csv;19/03/2022;27.4
temperatura.csv;19/03/2022;23.9
temperatura.csv;19/03/2022;26.1
temperatura.csv;20/03/2022;15.9
temperatura.csv;20/03/2022;17.2
temperatura.csv;20/03/2022;17.7
temperatura.csv;20/03/2022;15.5
temperatura.csv;20/03/2022;18
temperatura.csv;20/03/2022;19.6
temperatura.csv;20/03/2022;16.1
temperatura.csv;20/03/2022;16.9
temperatura.csv;18/03/2022;19.3
temperatura.csv;16/03/2022;20.3
temperatura.csv;16/03/2022;19.3
temperatura.csv;16/03/2022;23.8
temperatura.csv;16/03/2022;22.1
temperatura.csv;16/03/2022;18.6
temperatura.csv;16/03/2022;19.5
temperatura.csv;16/03/2022;19.1
temperatura.csv;16/03/2022;18.9
temperatura.csv;16/03/2022;27.5
temperatura.csv;16/03/2022;26.5
temperatura.csv;16/03/2022;24.9
temperatura.csv;16/03/2022;25.6
temperatura.csv;16/03/2022;26
temperatura.csv;16/03/2022;24.3
temperatura.csv;16/03/2022;26.5
temperatura.csv;16/03/2022;22.9
temperatura.csv;16/03/2022;19.7
temperatura.csv;15/03/2022;19.5
temperatura.csv;15/03/2022;18.5
temperatura.csv;15/03/2022;22.5
temperatura.csv;15/03/2022;21.8
temperatura.csv;15/03/2022;24.3
temperatura.csv;15/03/2022;23
temperatura.csv;15/03/2022;25.6
temperatura.csv;15/03/2022;25.9
temperatura.csv;16/03/2022;19.8
temperatura.csv;16/03/2022;19.9
temperatura.csv;16/03/2022;19.4
temperatura.csv;16/03/2022;19.7
temperatura.csv;15/03/2022;21.3
temperatura.csv;15/03/2022;21.6
temperatura.csv;16/03/2022;19.9
temperatura.csv;15/03/2022;21.1
temperatura.csv;16/03/2022;22.2
temperatura.csv;17/03/2022;24.9
temperatura.csv;17/03/2022;26.5
temperatura.csv;17/03/2022;22.4
temperatura.csv;17/03/2022;23.7
temperatura.csv;17/03/2022;27.2
temperatura.csv;17/03/2022;26.5
temperatura.csv;17/03/2022;27
temperatura.csv;17/03/2022;27.8
temperatura.csv;18/03/2022;19.4
temperatura.csv;18/03/2022;18.8
temperatura.csv;18/03/2022;18.7
temperatura.csv;18/03/2022;18.4
temperatura.csv;18/03/2022;22
temperatura.csv;18/03/2022;22.4
temperatura.csv;18/03/2022;19.6
temperatura.csv;18/03/2022;20
temperatura.csv;17/03/2022;26.1
temperatura.csv;17/03/2022;19.4
temperatura.csv;17/03/2022;20.5
temperatura.csv;17/03/2022;20
temperatura.csv;17/03/2022;19.9
temperatura.csv;17/03/2022;20.9
temperatura.csv;16/03/2022;21.7
temperatura.csv;17/03/2022;20.9
temperatura.csv;17/03/2022;20.5
temperatura.csv;17/03/2022;22.5
temperatura.csv;17/03/2022;20.2
temperatura.csv;17/03/2022;24.3
temperatura.csv;17/03/2022;23.6
temperatura.csv;17/03/2022;19.5
temperatura.csv;17/03/2022;19.5
temperatura.csv;17/03/2022;19.3
temperatura.csv;17/03/2022;19.5
